date,Avg_Passengers,Avg_Distance,Avg_Fare,Avg_Extra,Avg_MTA_tax,Avg_Tip,Avg_Tolls,Avg_Surcharge,Avg_Total,Avg_Duration,Total_Trips,maximum temperature,minimum temperature,average temperature,precipitation,Rain,Snow_fall,Snow_depth,Day_of_Week,Day_of_Month,Week,Month,Weekday,Has_Snow,Has_Rain
2016-09-18,1.369541640504595,3.4572464181745532,13.917336035161824,0.24299332153661737,0.49509104400936127,2.955704092699355,0.15163023003596096,0.297088874935784,18.143624065300532,0.3754943838752846,17518.999999999996,82,70,76,0,0,0,0,1,9,38,9,FALSE,FALSE,FALSE
2016-09-19,1.3349795400028222,3.1701326372230847,13.830052208268661,0.396430083251023,0.49488500070551716,2.9375701989558345,0.1900571468886694,0.2971849865951742,18.265807111612812,0.3577387587601712,14174.000000000002,76,69,72.5,0.68,0.68,0,0,2,9,38,9,TRUE,FALSE,TRUE
2016-09-21,1.3141749421847368,3.193254659230037,13.829672833628077,0.4386818119983676,0.49452455448238336,2.9943769555162563,0.17824241599782342,0.2968779757856074,18.32083390014964,0.3708978559228525,14702,84,68,76,0,0,0,0,4,9,38,9,TRUE,FALSE,FALSE
2016-09-22,1.3290494815918545,3.287229155025765,14.069322033898304,0.4474141677531508,0.4954057242192835,3.015147451418638,0.19852672750977834,0.2972806854162786,18.604974234804743,0.3707971171954223,16107.000000000002,86,65,75.5,0,0,0,0,5,9,38,9,TRUE,FALSE,FALSE
2016-09-23,1.3357103973870441,3.1973473053892216,14.084237887860642,0.4627653783342406,0.4949918345127926,3.024267827980403,0.1752651061513337,0.2971420794774088,18.625983669025587,0.3805296830581262,18370,87,64,75.5,0.01,0.01,0,0,6,9,39,9,TRUE,FALSE,TRUE
2016-09-24,1.3690237226277373,3.43865602189781,14.249663777372263,0.25278284671532847,0.49539233576642333,2.9877317518248176,0.1360661496350365,0.2972764598540146,18.50675091240876,0.3910864887469586,21920,71,58,64.5,0.2,0.2,0,0,7,9,39,9,FALSE,FALSE,TRUE
2016-09-28,1.3470954748568191,3.013572912077538,13.093569135880168,0.45669960349927624,0.4951853483542073,2.825311221599849,0.17171628170432374,0.29750770973629553,17.423594310529296,0.3502194914720876,15889.000000000002,69,56,62.5,0,0,0,0,4,9,39,9,TRUE,FALSE,FALSE
2016-09-29,1.3614066726780885,3.0216134655846107,13.344302374511573,0.43889389840697324,0.49492034866245865,2.975712654042681,0.16362128043282237,0.29711451758340846,17.80083198076345,0.3614018969375146,16635,64,57,60.5,0,0,0,0,5,9,39,9,TRUE,FALSE,FALSE
2016-09-30,1.3394405525890365,2.955152598834076,13.478894332043305,0.4507911624944888,0.49578699848135993,2.872128545534708,0.15233233723607506,0.29770734335962373,17.858496546318523,0.3796832628444836,20413.000000000004,59,56,57.5,0.4,0.4,0,0,6,9,40,9,TRUE,FALSE,TRUE
2016-10-01,1.3709048007986206,3.4298271167982577,13.926451129866594,0.24133315182865958,0.49568926399854796,2.924110173336963,0.14621381250567203,0.2975905254560305,18.11322170795898,0.35330670004335946,22038.000000000004,62,56,59,0,0,0,0,7,10,40,10,FALSE,FALSE,FALSE
2016-10-02,1.3775846898372195,3.561875824901012,13.984961504619445,0.24397822261328642,0.4945006599208095,2.9632644082710073,0.1758369995600528,0.2969313682358117,18.24346458424989,0.36756339517035735,18184,63,57,60,0,0,0,0,1,10,40,10,FALSE,FALSE,FALSE
2016-10-03,1.3478151471944981,3.2262475886941204,12.993903380021807,0.41050910005871005,0.4946741591881238,2.838942380273421,0.15844334479577288,0.29687997987083786,17.301949173865637,0.2870368195923845,11923,72,60,66,0,0,0,0,2,10,40,10,TRUE,FALSE,FALSE
2016-10-04,1.3362380279478725,3.1132179306013503,12.888625372899984,0.4324854765269273,0.495014915999372,2.789638875804679,0.14403124509342127,0.2971267074894018,17.13867954152928,0.33274173077929553,12737.999999999998,69,60,64.5,0,0,0,0,3,10,40,10,TRUE,FALSE,FALSE
2016-10-05,1.3334229450903958,3.1372027690032933,13.501126419786276,0.4463673633980778,0.49579944888769406,2.921016197325089,0.16976006452046508,0.29754015726863364,17.917613414880034,0.3332878740357402,14879.000000000002,67,53,60,0,0,0,0,4,10,40,10,TRUE,FALSE,FALSE
2016-10-06,1.343428225317989,3.2239878861296183,14.087859479103573,0.441671714112659,0.495366444579043,3.0264239854633557,0.18238522107813446,0.2972198667474258,18.619954572986067,0.383660559257016,16510,73,55,64,0,0,0,0,5,10,40,10,TRUE,FALSE,FALSE
2016-10-07,1.3533285769167445,3.201301245815268,13.980044454201197,0.4464903133746776,0.49464903133746774,2.97905164370781,0.17292135448109325,0.2970528511058668,18.463357664233577,0.38426603308758517,18221,75,57,66,0,0,0,0,6,10,41,10,TRUE,FALSE,FALSE
2016-10-08,1.393527997863438,3.326669634113772,13.849770764711119,0.23197275883557375,0.4957491320217217,2.9470448678002317,0.131347814475207,0.2975830143327695,18.046796047360456,0.3719091936457066,22465.999999999996,68,58,63,0.23,0.23,0,0,7,10,41,10,FALSE,FALSE,TRUE
2016-10-09,1.3750267036957915,3.3912118137150182,13.440139927365948,0.22869045075838496,0.4958075197607349,2.8703316599017303,0.13955885494552447,0.2976767784661397,17.570445417645804,0.32092799793491417,18724,65,51,58,0.55,0.55,0,0,1,10,41,10,FALSE,FALSE,TRUE
2016-10-11,1.3313672111312764,3.0862590744101634,13.239186327888687,0.42509830611010285,0.4945553539019964,2.8582803992740473,0.171029945553539,0.29684664246823955,17.573359044162128,0.32967521173623715,13224,63,46,54.5,0,0,0,0,3,10,41,10,TRUE,FALSE,FALSE
2016-10-13,1.3533239211834756,3.1094542999202015,13.735046344607452,0.43063654778712174,0.49512000491068686,2.9242649315573015,0.16506782886256216,0.2971272481738383,18.12851942790498,0.3436794174015646,16291,67,53,60,0.01,0.01,0,0,5,10,41,10,TRUE,FALSE,TRUE
2016-10-16,1.375422273910395,3.4149676025917928,13.568371822561888,0.2407930442487678,0.4952926842775655,2.895361909508778,0.1387849587417622,0.2973915932879216,17.709239076258516,0.3546350599644336,18057,69,53,61,0,0,0,0,1,10,42,10,FALSE,FALSE,FALSE
2016-10-17,1.3355840124175398,3.2550896391152504,13.389354287931704,0.4221187427240978,0.4951105937136205,2.8870329840900273,0.18646720993403182,0.2971362048894063,17.76930384167637,0.30770868365455095,12884.999999999998,81,63,72,0,0,0,0,2,10,42,10,TRUE,FALSE,FALSE
2016-10-19,1.3535346917381903,3.1109067680010485,13.53028238223154,0.4392321299875516,0.49505339710410795,2.9089372993513725,0.16164318941230427,0.2971892812684269,17.91661010286313,0.3128136306390909,15263.000000000002,85,65,75,0,0,0,0,4,10,42,10,TRUE,FALSE,FALSE
2016-10-20,1.3492664458116421,3.1178011121628018,13.60598793185045,0.43788452437292946,0.49609559867486985,2.902088263132986,0.17022834831992428,0.2977460955986749,17.983992546142925,0.3405191243361203,16904,70,62,66,0,0,0,0,5,10,42,10,TRUE,FALSE,FALSE
2016-10-21,1.3471939661588845,3.0182568352106385,13.418839874956582,0.4255942043368233,0.4957078350617774,2.9185451297573564,0.1596650622736069,0.2975884483699697,17.80562199176301,0.3435509050210335,20153,69,57,63,1.11,1.11,0,0,6,10,43,10,TRUE,FALSE,TRUE
2016-10-22,1.3773981485622289,3.1489535351728457,13.09527257278297,0.2407316309646259,0.4949018380215554,2.7755373194400965,0.12784848620365816,0.2971423460489245,17.09821340727159,0.33176409572221477,22361,57,47,52,0.29,0.29,0,0,7,10,43,10,FALSE,FALSE,TRUE
2016-10-23,1.3589472512797685,3.3364951034943244,13.427779323391944,0.23589472512797685,0.49549298909414646,2.8411234141998665,0.1483830402848876,0.2973959492543957,17.514058535499665,0.3040899732917872,17972,61,45,53,0,0,0,0,1,10,43,10,FALSE,FALSE,FALSE
2016-10-24,1.3567010309278351,3.0538475699558174,12.846591310751105,0.4372974963181149,0.49444035346097204,2.7758129602356405,0.1575419734904271,0.2967304860088365,17.101198085419735,0.30855647602683683,13580.000000000002,62,47,54.5,0.01,0.01,0,0,2,10,43,10,TRUE,FALSE,TRUE
2016-10-25,1.37547071808856,3.057669133878717,13.116928320997273,0.44520192182833396,0.49470847941825735,2.810337618491105,0.1504382547721075,0.29698091156992595,17.397240618101545,0.3239145529440621,15402,52,43,47.5,0,0,0,0,3,10,43,10,TRUE,FALSE,FALSE
2016-10-26,1.3518031555221637,2.9598885549711995,13.03568119208615,0.44311920861507637,0.49552341597796146,2.796863886801903,0.13840721262208866,0.2975206611570248,17.282970197846232,0.34237937223474413,15972.000000000002,51,38,44.5,0,0,0,0,4,10,43,10,TRUE,FALSE,FALSE
2016-10-27,1.3584422512670045,2.8175737530008003,13.050976793811683,0.45284075753534275,0.4957855428114164,2.7947724726593757,0.13693518271539076,0.2976953854361163,17.32249506535076,0.3465183159953765,18745,55,40,47.5,1.41,1.41,0,0,5,10,43,10,TRUE,FALSE,TRUE
2016-10-28,1.3498829992878218,3.0077510428324348,13.391361277851257,0.4538101536270221,0.49504018720113946,2.9012946383151896,0.1628822871095737,0.2971309390578899,17.784737511445723,0.32423904319417596,19658,51,42,46.5,0,0,0,0,6,10,44,10,TRUE,FALSE,FALSE
2016-10-29,1.378252747730136,3.3037177983405015,13.649216299578608,0.2638906989877927,0.4961553499283201,2.857038967809201,0.13376254398540335,0.2977974716538512,17.77227160172032,0.33808951301099094,23019,64,39,51.5,0,0,0,0,7,10,44,10,FALSE,FALSE,FALSE
2016-10-30,1.398627868464632,3.4692893304944405,13.974501064584812,0.25836290513366456,0.49493730778329786,2.959585994795363,0.1483245800804353,0.29706174591909157,18.226258339247693,0.3200310832479037,21135,76,54,65,0.56,0.56,0,0,1,10,44,10,FALSE,FALSE,TRUE
2016-10-31,1.3435251798561152,3.019496402877698,12.887625207526286,0.4357706142778085,0.49640287769784175,2.7855637797454342,0.1461081903707803,0.2978002213613724,17.137054510237963,0.3196742413761299,14456.000000000002,54,44,49,0,0,0,0,2,10,44,10,TRUE,FALSE,FALSE
2016-11-01,1.363107715193725,3.0709243356548788,13.326276962607343,0.4264318074244371,0.49452295625126785,2.8764196362161067,0.15507336533910338,0.29677462979241326,17.656306038271687,0.3064630431026063,14789,58,40,49,0,0,0,0,3,11,44,11,TRUE,FALSE,FALSE
2016-11-02,1.355495251017639,3.06638263229308,13.292989823609227,0.44192672998643145,0.4953527815468114,2.8532822252374492,0.16305563093622796,0.29737449118046133,17.61823880597015,0.32442060530679934,14739.999999999998,70,54,62,0,0,0,0,4,11,44,11,TRUE,FALSE,FALSE
2016-11-03,1.3573480134035423,3.0914749880325516,13.353533987553854,0.43800861656294876,0.49602082336045955,2.884280157970321,0.16207216371469602,0.29759454284346576,17.701412158927717,0.34788796141162703,16712,72,57,64.5,0,0,0,0,5,11,44,11,TRUE,FALSE,FALSE
2016-11-04,1.3655351099830795,3.055328891708968,13.38961030033841,0.4572493654822335,0.49566412859560066,2.883817681895093,0.17277707275803722,0.2975729695431472,17.768907571912013,0.3230367990928746,18912,61,47,54,0,0,0,0,6,11,45,11,TRUE,FALSE,FALSE
2016-11-05,1.3702060675443617,3.232168479297844,13.542023468803663,0.24208166380461743,0.4951583667239077,2.893834668956306,0.12403644342682695,0.2972238122495707,17.665437416523563,0.3353626454875024,20964,62,44,53,0,0,0,0,7,11,45,11,FALSE,FALSE,FALSE
2016-11-07,1.3448567258200814,3.0133463931781517,13.083659829453792,0.4212184066989322,0.49481447338096335,2.8055150956441577,0.13463009910117538,0.296934777598525,17.317344242144888,0.31410394953607673,13017,53,41,47,0,0,0,0,2,11,45,11,TRUE,FALSE,FALSE
2016-11-09,1.3471134583864506,3.0230923329083956,13.221994779335883,0.4332847690159655,0.49562921143689675,2.900256783828082,0.1488022825229163,0.29759606629029317,17.571630546955625,0.31458388136816473,16473,59,49,54,0.06,0.06,0,0,4,11,45,11,TRUE,FALSE,TRUE
2016-11-11,1.3556452040978821,2.986710016455226,12.743705079887468,0.20853017676097457,0.49607197834279954,2.7290376346939857,0.14333563352619566,0.2976591114178035,16.680890705451457,0.30092407299278684,18839,63,41,52,0,0,0,0,6,11,46,11,TRUE,FALSE,FALSE
2016-11-12,1.3900009623712828,3.170404195938793,13.191228948128188,0.2463429891252045,0.49607833702242327,2.80472909248388,0.10447983832162448,0.29757482436724086,17.201864594360504,0.32296081544926697,20782,50,37,43.5,0,0,0,0,7,11,46,11,FALSE,FALSE,FALSE
2016-11-13,1.3673257623796622,3.3317092292615436,13.38319709459849,0.23560269787283103,0.4958033089294979,2.8500397763302012,0.13198593416729118,0.2975096558482735,17.458342652908286,0.3102347027664085,17347,61,41,51,0,0,0,0,1,11,46,11,FALSE,FALSE,FALSE
2016-11-14,1.344516701152823,3.1409680756724803,13.487163020987289,0.40618533845699084,0.4950857227313036,2.897982559858114,0.15845625184747267,0.297073603310671,17.823941028672774,0.31923352464939075,13532,62,46,54,0,0,0,0,2,11,46,11,TRUE,FALSE,FALSE
2016-11-15,1.3429491307147456,2.870686413393432,12.800769478428847,0.4139922730199614,0.49571796522858985,2.777184803605924,0.13728332260141662,0.29746941403734706,17.014117192530588,0.30252357444372896,15530,56,47,51.5,1.81,1.81,0,0,3,11,46,11,TRUE,FALSE,TRUE
2016-11-18,1.3569715298779852,3.063815830639274,13.431400041714465,0.448925852539368,0.4955939096881844,2.878265721138805,0.14546459484826363,0.2975127750547502,17.76750912503911,0.3242457213705519,19178,64,44,54,0,0,0,0,6,11,47,11,TRUE,FALSE,FALSE
2016-11-19,1.3840582990087358,3.1151744896573574,13.140363916172543,0.2557144796994523,0.4958584166930702,2.7945371837233512,0.11851944054677953,0.2976779975557869,17.169826189290724,0.318452702464833,22093,63,37,50,0.25,0.25,0,0,7,11,47,11,FALSE,FALSE,TRUE
2016-11-20,1.3815369371353077,3.102373665088627,12.680732687438072,0.2304855224044919,0.4949080700209182,2.7131234173731147,0.12314103269844764,0.29712650005504787,16.61775404602004,0.2912677988183053,18166,42,34,38,0.32,0.31,0.01,0,1,11,47,11,FALSE,TRUE,TRUE
2016-11-21,1.3372132367868985,2.8642972186506057,12.546369357785748,0.4295526832239291,0.49600730865534276,2.7103458076740883,0.15883332205454423,0.29772619611558504,16.72221425187792,0.30903310700563186,14776.999999999998,41,36,38.5,0,0,0,0,2,11,47,11,TRUE,FALSE,FALSE
2016-11-24,1.3773003509372592,3.5308208508088677,13.649459898998545,0.2172815201574938,0.494008388256441,2.953800393734486,0.1836394761619447,0.2964563896259522,17.92239578875289,0.3025452461791587,11683,48,38,43,0.03,0.03,0,0,5,11,47,11,TRUE,FALSE,TRUE
2016-11-25,1.349770530221658,3.0930250952055465,12.419772483155942,0.46626306024802266,0.4937994336490577,2.808215994531784,0.12376330436480812,0.2963968362464603,16.686616541353384,0.28120805259903003,10240.999999999998,54,45,49.5,0.02,0.02,0,0,6,11,48,11,TRUE,FALSE,TRUE
2016-11-26,1.3876816808173837,3.107679522233415,12.547000287811196,0.2273348683263779,0.4950352568714923,2.750844725859836,0.11793783278169521,0.2973881133976112,16.503255864153115,0.2992938032650581,13897.999999999998,50,40,45,0,0,0,0,7,11,48,11,FALSE,FALSE,FALSE
2016-11-27,1.3838225408917768,3.0692807528568227,12.324666517290312,0.21999402494585107,0.49551870938830384,2.6404055568003586,0.12107252221973262,0.29746807080439164,16.158804989170214,0.2758838515862939,13389,50,39,44.5,0,0,0,0,1,11,48,11,FALSE,FALSE,FALSE
2016-11-30,1.3603822974371462,2.7306751080538136,12.380182626164242,0.43376757776830827,0.4957995982224387,2.7286930054179095,0.1347854142570159,0.29724234491994883,16.5473105253546,0.3102493354436801,16427,58,50,54,0.73,0.73,0,0,4,11,48,11,TRUE,FALSE,TRUE
2016-12-01,1.3629634087626383,2.858120486278286,12.792652864708714,0.4406896966779008,0.49572701011073667,2.7730597014925373,0.14020582571015888,0.2976167549350024,17.008217380837745,0.31511148892633606,16616,54,42,48,0.07,0.07,0,0,5,12,48,12,TRUE,FALSE,TRUE
2016-12-02,1.3623393653291371,2.9675274062418042,13.02193443482822,0.44783634933123523,0.4956464725937582,2.864660372410176,0.127017046944663,0.29752950432730135,17.325009703645424,0.3221233353731387,19065,51,40,45.5,0,0,0,0,6,12,49,12,TRUE,FALSE,FALSE
2016-12-03,1.386055667460172,3.074337117744003,12.94970197765977,0.24061527192821827,0.4956052005127266,2.7713385826771653,0.09985442226698407,0.2974867240432155,16.919404870902767,0.3432005737654886,21844,47,41,44,0.01,0.01,0,0,7,12,49,12,FALSE,FALSE,TRUE
2016-12-04,1.3721773721773722,3.192736632736633,12.896519831519832,0.2416929916929917,0.4953784953784954,2.785170235170235,0.1214004914004914,0.29736749736749735,16.905772785772786,0.306542484042484,17094,47,39,43,0,0,0,0,1,12,49,12,FALSE,FALSE,FALSE
2016-12-05,1.3563201417601891,2.9151410218546956,12.781729917306556,0.42465298287064385,0.49590224453632603,2.7688393384524512,0.1349291199054932,0.2977185469580626,16.989060838747786,0.30585775989367986,13543.999999999998,49,38,43.5,0.19,0.19,0,0,2,12,49,12,TRUE,FALSE,TRUE
2016-12-06,1.3692585895117542,2.655641952983725,12.170564195298372,0.46971066907775766,0.4956600361663653,2.661765521398433,0.10913441832429174,0.29735985533453885,16.279059071729957,0.33045395485901813,16590,46,37,41.5,0.35,0.35,0,0,3,12,49,12,TRUE,FALSE,TRUE
2016-12-07,1.3705701561813963,2.891544251395597,12.772165840807878,0.4254845386690083,0.49535846452988774,2.7709069811202407,0.12580066486859437,0.2972903468606912,16.964203725773068,0.3186940802999575,15943,46,40,43,0.09,0.09,0,0,4,12,49,12,TRUE,FALSE,TRUE
2016-12-08,1.3693260768874478,2.8929521769337656,12.979743515516443,0.44071329319129227,0.49554191755442334,2.7966442797591475,0.13847556739231126,0.2973425196850394,17.21951829550718,0.335210456229736,17272,45,35,40,0,0,0,0,5,12,49,12,TRUE,FALSE,FALSE
2016-12-09,1.3676256195937408,2.8688390514141315,12.6898823986782,0.45757605209446983,0.49650111769851296,2.7523904169501408,0.1309378948391486,0.2978860919428516,16.89926280493731,0.3341066916124016,20578.000000000004,39,29,34,0,0,0,0,6,12,50,12,TRUE,FALSE,FALSE
2016-12-10,1.3714819374283653,3.0656671053190134,13.03521670840939,0.23907967907628305,0.49603090376533515,2.8071138090588783,0.11651823237254319,0.2976312773273337,17.071573205416648,0.36134015366982214,23557,35,28,31.5,0,0,0,0,7,12,50,12,FALSE,FALSE,FALSE
2016-12-11,1.3774373259052926,3.2347114206128134,13.08540278551532,0.23409470752089137,0.49515320334261836,2.837942618384401,0.11257214484679666,0.297075208913649,17.14793704735376,0.2967820798514392,17950,35,28,31.5,0.43000000000000005,0.03,0.4,0,1,12,50,12,FALSE,TRUE,TRUE
2016-12-12,1.3497450939311404,3.009684335498289,12.96283120329632,0.42502968084363435,0.49525106501850685,2.8515936867099656,0.1568014526154061,0.29721349256232976,17.292544172079054,0.3061350109799722,14319.000000000002,46,34,40,0.5,0.5,0,0,2,12,50,12,TRUE,FALSE,TRUE
2016-12-13,1.3535231982885412,2.886872576547667,12.713954405669208,0.4415697285733387,0.4957547800508089,2.778995186522262,0.11253777242946918,0.29743281187324505,16.919235860409145,0.31001260938033903,14958,43,35,39,0,0,0,0,3,12,50,12,TRUE,FALSE,FALSE
2016-12-15,1.368511854882437,2.76120421945088,12.539442993049736,0.44804554640903044,0.49576083205993987,2.740243998619806,0.1297067087297284,0.29758958939222163,16.736418396017154,0.3223739751236424,20287,34,19,26.5,0.01,0,0.01,0,5,12,50,12,TRUE,TRUE,FALSE
2016-12-16,1.3627614873717977,2.947534902634076,13.076071025166042,0.45477341526227805,0.49579812948990193,2.8381416888808566,0.14275064383499753,0.2975873130619437,17.40764785614241,0.3449656495830761,22133,27,17,22,0,0,0,0,6,12,51,12,TRUE,FALSE,FALSE
2016-12-17,1.3795022920759659,3.189479839086912,12.990210496772383,0.2432874918140144,0.4960473383852559,2.8238413322106837,0.13057816446814483,0.2977827673309009,17.100944896622696,0.3524673989875365,21378.000000000004,39,24,31.5,3.53,0.73,2.8,2,7,12,51,12,FALSE,TRUE,TRUE
2016-12-18,1.3867743175701652,3.2210627780523975,12.915268303399792,0.23290492667655296,0.49621024880540454,2.766226176745208,0.1370599220080189,0.297907398253419,16.936077882133244,0.3207359806667765,18207,58,31,44.5,0.04,0.04,0,1,1,12,51,12,FALSE,TRUE,TRUE
2016-12-19,1.3545546218487394,2.9526312605042015,12.622602352941177,0.4372773109243697,0.49559663865546216,2.7362843697478993,0.15888403361344539,0.2975596638655462,16.845333781512604,0.33098524743230623,14875,31,23,27,0,0,0,0,2,12,51,12,TRUE,FALSE,FALSE
2016-12-20,1.3493163999222446,3.0113432255556276,13.060068683988854,0.43413464653664224,0.4948163027279207,2.8224635521285557,0.19109311216224972,0.29712304801399597,17.389633253418,0.33207783465445617,15433,33,20,26.5,0,0,0,0,3,12,51,12,TRUE,FALSE,FALSE
2016-12-21,1.3587568833470474,3.1262643205266154,13.239084119248053,0.4363883790113298,0.4946832077979619,2.9302291284258497,0.21854990822203937,0.29720868409393,17.701677321349454,0.33165515046662586,15799.000000000002,40,30,35,0,0,0,0,4,12,51,12,TRUE,FALSE,FALSE
2016-12-22,1.357006975269499,3.156676601141408,13.4062745719721,0.4488268864933418,0.49416613823715916,2.9237723525681676,0.20206024096385541,0.29695624603677867,17.853914394419785,0.3658814732614669,15769.999999999998,49,37,43,0,0,0,0,5,12,51,12,TRUE,FALSE,FALSE
2016-12-24,1.3749686061113437,3.3334918375889493,13.097851820845541,0.19723733779824193,0.4934282126412725,2.9762402678945166,0.19150606948514023,0.29635830891586434,17.35328338216827,0.3036464350495326,11945,47,38,42.5,0.47,0.47,0,0,7,12,52,12,FALSE,FALSE,TRUE
2016-12-25,1.3845726970033296,3.5712069922308545,13.637391786903441,0.2235710321864595,0.4909128745837958,3.0636542730299667,0.1976803551609323,0.2947974472807991,18.041193118756937,0.341672370205944,7208,50,36,43,0,0,0,0,1,12,52,12,FALSE,FALSE,FALSE
2016-12-27,1.3891927368190768,3.106261211988624,12.664939838109822,0.4501203237803544,0.49540581929555894,2.7808718004812953,0.14138700503172172,0.2971778604244148,16.908217020345656,0.3122111925423564,9142,60,40,50,0,0,0,0,3,12,52,12,TRUE,FALSE,FALSE
2016-12-28,1.3573389458272327,2.8786905197657395,12.151463213762812,0.4488927525622255,0.49487554904831627,2.6765181185944362,0.1255051244509517,0.29692532942898975,16.281588579795024,0.2932765220839434,10928.000000000002,40,34,37,0,0,0,0,4,12,52,12,TRUE,FALSE,FALSE
2016-12-30,1.3506609238081093,2.9202383781375314,12.242125352740235,0.46687954849249963,0.4949131145106193,2.70444452695678,0.11284494281895144,0.2970592603594237,16.3881204515075,0.30648383995907386,13466.000000000002,40,33,36.5,0.02,0.01,0.01,0,6,12,53,12,TRUE,TRUE,TRUE
